"","ICcode.TRAC","X","All.obs","GIG","MarineRegion","Cat","physChemCatCW","physChemCatTW","Country","RBD","NatType","physChemQECode","physChemQE","physChemText","Note1_PhysChemText","physChemGMBoundary","SumMetric","Note2_Season","ValueStd","ValueUpStd","UnitUsed","Note3_stdUnits","RangeRep","ReasonRange","SalinityRange","Salinity1","Salinity2","DepthZone","Ver","Ver.r","ICtypology","MetricType","ICType"
"235","TW-NEA11",123,6720,"NEA","Celtic Seas","TW","NO","YES","UK","UKGBNIIENW","ALL",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"236","TW-NEA11",170,7050,"NEA","Celtic Seas","TW","NO","YES","UK","UK09","ITURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"237","TW-NEA11",145,6849,"NEA","Greater North Sea","TW","NO","YES","UK","UK05","CLET",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"238","TW-NEA11",136,6796,"NEA","Greater North Sea","TW","NO","YES","UK","UK04","TURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"239","TW-NEA11",206,7284,"NEA","Greater North Sea","TW","NO","YES","UK","UK03","VTURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"240","TW-NEA11",785,11497,"NEA","Celtic Seas","TW","NO","YES","IE","All","IEGBNIIENB",NA,NA,"% oxygen saturation","Dissolved Oxygen was omitted from the original form","Yes","5th - 95th percentile",NA,80,120,"PC02",NA,TRUE,"High low","34.5",34.5,NA,"samples are a mix of surface and bottom samples","Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","North East Atlantic, transitional waters"
"241","TW-NEA11",178,7102,"NEA","Celtic Seas","TW","NO","YES","UK","UK12","TURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"242","TW-NEA11",786,11498,"NEA","Celtic Seas","TW","NO","YES","IE","All","IEGBNIIENW",NA,NA,"% oxygen saturation","Dissolved Oxygen was omitted from the original form","Yes","5th - 95th percentile",NA,80,120,"PC02",NA,TRUE,"High low","34.5",34.5,NA,"samples are a mix of surface and bottom samples","Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","North East Atlantic, transitional waters"
"243","TW-NEA11",787,11499,"NEA","Celtic Seas","TW","NO","YES","IE","All","IEROI",NA,NA,"% oxygen saturation","Dissolved Oxygen was omitted from the original form","Yes","5th - 95th percentile",NA,80,120,"PC02",NA,TRUE,"High low","34.5",34.5,NA,"samples are a mix of surface and bottom samples","Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","North East Atlantic, transitional waters"
"244","TW-NEA11",138,6798,"NEA","Greater North Sea","TW","NO","YES","UK","UK04","CLET",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"245","TW-NEA11",104,6608,"NEA","Celtic Seas","TW","NO","YES","UK","UK02","ALL",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.13,4.86,"mg/L",NA,TRUE,"salinity range","5-[0.029*(salinity)]",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"246","TW-NEA11",897,11609,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH1",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,60,NA,"µgP/L",NA,FALSE,NA,"10 - 20.0",10,20,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"247","TW-NEA11",775,11487,"NEA","Greater North Sea","TW","NO","YES","FR","All","FRA",NA,NA,"Total Inorganic N","DIN (dissolved inorganic nitrogen)",NA,"winter","monthly winter values over 6 years (November to February)",0.406,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L",FALSE,NA,"33",33,NA,NA,"Ver7e_revised_April 2021","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"248","TW-NEA11",185,7164,"NEA","Celtic Seas","TW","NO","YES","UK","UK10","ITURC",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"249","TW-NEA11",107,6622,"NEA","Celtic Seas","TW","NO","YES","UK","UK02","ALL",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"250","TW-NEA11",174,7060,"NEA","Celtic Seas","TW","NO","YES","UK","UK12","SAL=35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,35,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"251","TW-NEA11",754,11466,"NEA","Greater North Sea","TW","NO","YES","BE","BESCHELDE_VL","O1o",NA,NA,"NTK","Kjeldahl nitrogen (Total nitrogen minus nitrate minus nitrite)",NA,"90th percentile","annual 90th percentile",6,NA,"mgN/L",NA,FALSE,NA,"0.5 - 5",0.5,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"252","TW-NEA11",160,6958,"NEA","Greater North Sea","TW","NO","YES","UK","UK08","SAL=35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,35,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"253","TW-NEA11",121,6708,"NEA","Greater North Sea","TW","NO","YES","UK","UK01","ALL",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"254","TW-NEA11",1092,11804,"NEA","Celtic Seas","TW","NO","YES","IE","All","IEGBNIIENW",NA,NA,"Orthophosphate","MRP","Yes","Median","median winter and summer",60,NA,"µgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,"0 - 17",0,17,NA,"Ver7e_revised","ver3","match IC","central tendency annual","North East Atlantic, transitional waters"
"255","TW-NEA11",866,11578,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH1",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,1,NA,"mgN/L",NA,FALSE,NA,"< 10",9.5,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"256","TW-NEA11",867,11579,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH2",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.3,NA,"mgN/L",NA,FALSE,NA,"> 30",30.5,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"257","TW-NEA11",142,6846,"NEA","Greater North Sea","TW","NO","YES","UK","UK05","ITURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"258","TW-NEA11",129,6744,"NEA","Celtic Seas","TW","NO","YES","UK","UKGBNIIENB","ALL",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"259","TW-NEA11",61,5648,"NEA","Greater North Sea","TW","NO","YES","BE","BESCHELDE_VL","O1o",19,"QE3-1-6-2-2 - Total Phosphorous","TP",NA,"Yes","growth season mean","Growth season (April -September)",140,NA,"µgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,"0.5 - 5",0.5,5,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"260","TW-NEA11",62,5649,"NEA","Greater North Sea","TW","NO","YES","BE","BESCHELDE_VL","O2zout",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N","Nitrate+Nitrite+Ammonium","Yes","winter",NA,0.49,NA,"mgN/L",NA,FALSE,NA,"> 18",18.5,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"261","TW-NEA11",131,6746,"NEA","Celtic Seas","TW","NO","YES","UK","UKGBNIIENB","ALL",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","Regression",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","other","North East Atlantic, transitional waters"
"262","TW-NEA11",809,11521,"NEA","Greater North Sea","TW","NO","YES","NL","O2","ALL",NA,NA,"% oxygen saturation","oxygen saturation",NA,"winter",NA,60,NA,"PC02",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"263","TW-NEA11",186,7165,"NEA","Celtic Seas","TW","NO","YES","UK","UK10","ITURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"264","TW-NEA11",204,7282,"NEA","Greater North Sea","TW","NO","YES","UK","UK03","ITURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"265","TW-NEA11",175,7061,"NEA","Celtic Seas","TW","NO","YES","UK","UK12","SAL<35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.16,4.86,"mg/L",NA,TRUE,"salinity range","5 - (0.028*salinity)",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"266","TW-NEA11",904,11616,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH3",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,100,NA,"µgP/L",NA,FALSE,NA,"20 - 30",20,30,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"267","TW-NEA11",177,7101,"NEA","Celtic Seas","TW","NO","YES","UK","UK12","ITURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"268","TW-NEA11",207,7285,"NEA","Greater North Sea","TW","NO","YES","UK","UK03","CLET",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"269","TW-NEA11",163,6999,"NEA","Greater North Sea","TW","NO","YES","UK","UK08","ITURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"270","TW-NEA11",869,11581,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH2",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.5,NA,"mgN/L",NA,FALSE,NA,"10 - 20.0",10,20,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"271","TW-NEA11",128,6734,"NEA","Celtic Seas","TW","NO","YES","UK","UKGBNINE","ALL",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","Regression",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","other","North East Atlantic, transitional waters"
"272","TW-NEA11",167,7009,"NEA","Celtic Seas","TW","NO","YES","UK","UK09","SAL=35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,35,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"273","TW-NEA11",168,7010,"NEA","Celtic Seas","TW","NO","YES","UK","UK09","SAL<35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.16,4.86,"mg/L",NA,TRUE,"salinity range","5 - (0.028*salinity)",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"274","TW-NEA11",872,11584,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH3",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.6,NA,"mgN/L",NA,FALSE,NA,"20 - 30",20,30,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"275","TW-NEA11",146,6856,"NEA","Greater North Sea","TW","NO","YES","UK","UK06","SAL=35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,35,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"276","TW-NEA11",808,11520,"NEA","Greater North Sea","TW","NO","YES","NL","O2","ALL",NA,NA,"Temperature","temperature",NA,"98th percentile",NA,25,NA,"¡C",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"277","TW-NEA11",133,6755,"NEA","Greater North Sea","TW","NO","YES","UK","UK04","SAL<35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.16,4.86,"mg/L",NA,TRUE,"salinity range","5 - (0.028*salinity)",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"278","TW-NEA11",147,6857,"NEA","Greater North Sea","TW","NO","YES","UK","UK06","SAL<35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.16,4.86,"mg/L",NA,TRUE,"salinity range","5 - (0.028*salinity)",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"279","TW-NEA11",108,6629,"NEA","Celtic Seas","TW","NO","YES","UK","UK02","SAL=35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,35,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"280","TW-NEA11",109,6630,"NEA","Celtic Seas","TW","NO","YES","UK","UK02","SAL<35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.16,4.86,"mg/L",NA,TRUE,"salinity range","5 - (0.028*salinity)",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"281","TW-NEA11",865,11577,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH1",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.5,NA,"mgN/L",NA,FALSE,NA,"10 - 20.0",10,20,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"282","TW-NEA11",905,11617,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH3",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,60,NA,"µgP/L",NA,FALSE,NA,"10 - 20.0",10,20,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"283","TW-NEA11",125,6722,"NEA","Celtic Seas","TW","NO","YES","UK","UKGBNIIENW","ALL",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","Regression",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","other","North East Atlantic, transitional waters"
"284","TW-NEA11",180,7104,"NEA","Celtic Seas","TW","NO","YES","UK","UK12","CLET",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"285","TW-NEA11",868,11580,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH2",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.6,NA,"mgN/L",NA,FALSE,NA,"20 - 30",20,30,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"286","TW-NEA11",438,10695,"NEA","Celtic Seas","TW","NO","YES","IE","All","IEGBNIIENW",18,"QE3-1-6-2-1 - Orthophosphate","Orthophosphate","MRP","Yes","Median","median winter and summer",40,60,"µgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",TRUE,"salinity range","34.5 - 17",34.5,17,"samples are a mix of surface and bottom samples","Ver7e_revised_April 2021","ver3","match IC","central tendency annual","North East Atlantic, transitional waters"
"287","TW-NEA11",895,11607,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH1",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,50,NA,"µgP/L",NA,FALSE,NA,"> 30",30.5,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"288","TW-NEA11",171,7051,"NEA","Celtic Seas","TW","NO","YES","UK","UK09","TURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"289","TW-NEA11",173,7053,"NEA","Celtic Seas","TW","NO","YES","UK","UK09","CLET",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"290","TW-NEA11",874,11586,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH3",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,1,NA,"mgN/L",NA,FALSE,NA,"< 10",9.5,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"291","TW-NEA11",202,7242,"NEA","Greater North Sea","TW","NO","YES","UK","UK03","SAL<35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.16,4.86,"mg/L",NA,TRUE,"salinity range","5 - (0.028*salinity)",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"292","TW-NEA11",200,7234,"NEA","Celtic Seas","TW","NO","YES","UK","UK11","VTURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"293","TW-NEA11",863,11575,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH1",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.3,NA,"mgN/L",NA,FALSE,NA,"> 30",30.5,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"294","TW-NEA11",161,6959,"NEA","Greater North Sea","TW","NO","YES","UK","UK08","SAL<35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.16,4.86,"mg/L",NA,TRUE,"salinity range","5 - (0.028*salinity)",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"295","TW-NEA11",1093,11805,"NEA","Celtic Seas","TW","NO","YES","IE","All","IEROI",NA,NA,"Orthophosphate","MRP","Yes","Median","median winter and summer",60,NA,"µgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,"0 - 17",0,17,NA,"Ver7e_revised","ver3","match IC","central tendency annual","North East Atlantic, transitional waters"
"296","TW-NEA11",906,11618,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH3",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,110,NA,"µgP/L",NA,FALSE,NA,"< 10",9.5,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"297","TW-NEA11",179,7103,"NEA","Celtic Seas","TW","NO","YES","UK","UK12","VTURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"298","TW-NEA11",126,6732,"NEA","Celtic Seas","TW","NO","YES","UK","UKGBNINE","ALL",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"299","TW-NEA11",165,7001,"NEA","Greater North Sea","TW","NO","YES","UK","UK08","VTURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"300","TW-NEA11",144,6848,"NEA","Greater North Sea","TW","NO","YES","UK","UK05","VTURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"301","TW-NEA11",871,11583,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH3",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.3,NA,"mgN/L",NA,FALSE,NA,"> 30",30.5,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"302","TW-NEA11",184,7163,"NEA","Celtic Seas","TW","NO","YES","UK","UK10","CLET",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"303","TW-NEA11",442,10711,"NEA","Celtic Seas","TW","NO","YES","IE","All","IEROI",18,"QE3-1-6-2-1 - Orthophosphate","Orthophosphate","MRP","Yes","Median","median winter and summer",40,60,"µgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",TRUE,"salinity range","34.5 - 17",34.5,17,"samples are a mix of surface and bottom samples","Ver7e_revised_April 2021","ver3","match IC","central tendency annual","North East Atlantic, transitional waters"
"304","TW-NEA11",779,11491,"NEA","Greater North Sea","TW","NO","YES","FR","All","FRH",NA,NA,"Total Inorganic N","DIN (dissolved inorganic nitrogen)",NA,"winter","monthly winter values over 6 years (November to February)",0.462,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L",FALSE,NA,"33",33,NA,NA,"Ver7e_revised_April 2021","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
