"","ICcode.TRAC","X","All.obs","GIG","MarineRegion","Cat","physChemCatCW","physChemCatTW","Country","RBD","NatType","physChemQECode","physChemQE","physChemText","Note1_PhysChemText","physChemGMBoundary","SumMetric","Note2_Season","ValueStd","ValueUpStd","UnitUsed","Note3_stdUnits","RangeRep","ReasonRange","SalinityRange","Salinity1","Salinity2","DepthZone","Ver","Ver.r","ICtypology","MetricType","ICType"
"564","inapplicable",548,11257,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T01","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.196,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"565","inapplicable",549,11258,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T01","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,23.547,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"566","inapplicable",550,11259,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T01","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,11.774,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"567","inapplicable",551,11260,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T02","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.064,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"568","inapplicable",552,11261,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T02","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.032,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"569","inapplicable",553,11262,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T02","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.013,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"570","inapplicable",554,11263,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T02","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.006,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"571","inapplicable",555,11264,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T02","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.49,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"572","inapplicable",556,11265,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T02","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.196,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"573","inapplicable",557,11266,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T02","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,23.547,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"574","inapplicable",558,11267,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T02","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,11.774,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"575","inapplicable",559,11268,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T05","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.064,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"576","inapplicable",560,11269,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T05","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.032,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"577","inapplicable",561,11270,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T05","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.013,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"578","inapplicable",562,11271,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T05","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.006,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"579","inapplicable",563,11272,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T05","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.102,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"580","inapplicable",564,11273,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T05","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.051,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"581","inapplicable",565,11274,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T05","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,23.547,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"582","inapplicable",566,11275,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T05","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,11.774,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"583","inapplicable",571,11280,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T06","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.102,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"584","inapplicable",572,11281,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T06","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.051,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"585","inapplicable",573,11282,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T06","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,23.547,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"586","inapplicable",574,11283,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T06","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,11.774,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"587","inapplicable",939,11651,"BAL","Baltic Sea","CW","YES","NO","SE",NA,"10",NA,NA,"TN",NA,NA,"winter","mean (DJF)",0.280134,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",FALSE,NA,"0 - 7",0,7,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"588","inapplicable",940,11652,"BAL","Baltic Sea","CW","YES","NO","SE",NA,"11",NA,NA,"TN",NA,NA,"winter","mean (DJF)",0.280134,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",FALSE,NA,"0 - 7",0,7,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"589","inapplicable",941,11653,"BAL","Baltic Sea","CW","YES","NO","SE",NA,"12s",NA,NA,"TN",NA,NA,"winter","mean (DJF)",0.28713735,0.74795778,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"590","inapplicable",579,11288,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T11","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.064,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"591","inapplicable",580,11289,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T11","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.032,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"592","inapplicable",581,11290,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T11","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.013,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"593","inapplicable",582,11291,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T11","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.006,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"594","inapplicable",583,11292,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T11","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.181,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"595","inapplicable",584,11293,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T11","ALL",NA,NA,"Nitrate as N","Nitratos",NA,"AA-EQS",NA,0.09,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"596","inapplicable",585,11294,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T11","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,23.547,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Near zone, from 0 to 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"597","inapplicable",586,11295,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AC-T11","ALL",NA,NA,"Orthophosphate","Fosfatos",NA,"AA-EQS",NA,11.774,NA,"ÂµgP/L",NA,FALSE,NA,NA,NA,NA,"Medium zone, more than 200 m from the coast","Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"598","inapplicable",587,11296,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AC-T13","ALL",NA,NA,"Ammonium N","Amonio",NA,"AA-EQS",NA,0.054,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"599","inapplicable",588,11297,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AC-T13","ALL",NA,NA,"Nitrite as N","Nitritos",NA,"AA-EQS",NA,0.009,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"600","inapplicable",647,11356,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AMP-T06","ALL",NA,NA,"THC","Total hydrocarbons in surface (mg/L)",NA,"AA-EQS",NA,1,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"601","inapplicable",648,11357,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AMP-T06","ALL",NA,NA,"ICO","Sediment organic quality index (ICO=NTK+PT+COT)",NA,"AA-EQS",NA,6,NA,"-",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"602","inapplicable",649,11358,"NEA","Greater North Sea","CW","YES","NO","FR","All","FRA",NA,NA,"Turbidity","Transparency ",NA,"90th percentile",NA,36,NA,"NTU","We standardised your Value using a factor of 0.6 to convert from units of   FNU",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"603","inapplicable",650,11359,"NEA","Greater North Sea","CW","YES","NO","FR","All","FRH",NA,NA,"Turbidity","Transparency ",NA,"90th percentile",NA,36,NA,"NTU","We standardised your Value using a factor of 0.6 to convert from units of   FNU (conversion from FNU (Formazine Nephelometric Unit) to NTU: if FNU <= 20 conversion factor is 1 if FNU >20 is 0.6 NTU",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"604","inapplicable",613,11322,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T01","ALL",NA,NA,"TOC","Organic carbon (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,4,NA,"% (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"605","inapplicable",614,11323,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T01","ALL",NA,NA,"NTK","Kjeldahl Nitrogen (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,2100,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"606","inapplicable",615,11324,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T01","ALL",NA,NA,"TP","Total phosphorous (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,800,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"607","inapplicable",616,11325,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T01","ALL",NA,NA,"ICO","Sediment organic quality index (ICO=NTK+PT+COT)",NA,"AA-EQS",NA,6,NA,"-",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"608","inapplicable",617,11326,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T02","ALL",NA,NA,"TOC","Organic carbon (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,4,NA,"% (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"609","inapplicable",618,11327,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T02","ALL",NA,NA,"NTK","Kjeldahl Nitrogen (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,2100,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"610","inapplicable",619,11328,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T02","ALL",NA,NA,"TP","Total phosphorous (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,800,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"611","inapplicable",741,11453,"NEA","Greater North Sea","CW","YES","NO","NO","ALL","ALL",NA,NA,"TP",NA,NA,"summer",NA,15.5,NA,"µgP/L",NA,FALSE,NA,"< 18",17.5,NA,"Surf","Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"612","inapplicable",1106,11818,"BAL","Baltic Sea","CW","YES","NO","DE","all RBD","B3",NA,NA,"Secchi disk depth",NA,"Yes","growth season mean","seasonal mean May to September",7.2,NA,"m",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","no match","central tendency seasonal","inapplicable"
"613","inapplicable",743,11455,"NEA","Greater North Sea","CW","YES","NO","NO","ALL","ALL",NA,NA,"Orthophosphate",NA,NA,"summer",NA,7,NA,"µgP/L",NA,FALSE,NA,"> 18",18.5,NA,"Surf","Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"614","inapplicable",1108,11820,"BAL","Baltic Sea","CW","YES","NO","DE","all RBD","B2",NA,NA,"Secchi disk depth",NA,"Yes","growth season mean","seasonal mean May to September",1.85,NA,"m",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","no match","central tendency seasonal","inapplicable"
"615","inapplicable",1109,11821,"BAL","Baltic Sea","CW","YES","NO","DE","all RBD","B2",NA,NA,"Secchi disk depth",NA,"Yes","growth season mean","seasonal mean May to September",3.84,NA,"m",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","no match","central tendency seasonal","inapplicable"
"616","inapplicable",1110,11822,"BAL","Baltic Sea","CW","YES","NO","DE","all RBD","B3",NA,NA,"Secchi disk depth",NA,"Yes","growth season mean","seasonal mean May to September",2.9,NA,"m",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","no match","central tendency seasonal","inapplicable"
"617","inapplicable",1112,11824,"BAL","Baltic Sea","CW","YES","NO","DE","Baltic RBD","B1",NA,NA,"Dissolved oxygen",NA,"Yes","AA-EQS",NA,6,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","no match","central tendency annual","inapplicable"
"618","inapplicable",1113,11825,"BAL","Baltic Sea","CW","YES","NO","DE","Baltic RBD","B1",NA,NA,"Dissolved oxygen",NA,"Yes","AA-EQS",NA,4,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","no match","central tendency annual","inapplicable"
"619","inapplicable",992,11704,"BAL","Baltic Sea","CW","YES","NO","SE",NA,"12n",NA,NA,"Total Inorganic N","DIN",NA,"winter","mean (DJF)",0.0420201,0.34036281,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   µmol/L",TRUE,"salinity range","6 - 0",6,0,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"620","inapplicable",1116,11828,"BAL","Baltic Sea","CW","YES","NO","DE","Baltic RBD","B3",NA,NA,"Dissolved oxygen",NA,"Yes","AA-EQS",NA,6,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised_April 2021","ver3","no match","central tendency annual","inapplicable"
"621","inapplicable",632,11341,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T04","ALL",NA,NA,"NTK","Kjeldahl Nitrogen (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,2100,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"622","inapplicable",633,11342,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T04","ALL",NA,NA,"TP","Total phosphorous (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,800,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"623","inapplicable",634,11343,"NEA","Bay of Biscay and Iberian coast","CW","YES","NO","ES","AMP-T04","ALL",NA,NA,"ICO","Sediment organic quality index (ICO=NTK+PT+COT)",NA,"AA-EQS",NA,6,NA,"-",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"624","inapplicable",635,11344,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AMP-T05","ALL",NA,NA,"TOC","Organic carbon (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,4,NA,"% (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"625","inapplicable",636,11345,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AMP-T05","ALL",NA,NA,"NTK","Kjeldahl Nitrogen (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,2100,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"626","inapplicable",637,11346,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AMP-T05","ALL",NA,NA,"TP","Total phosphorous (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,800,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"627","inapplicable",638,11347,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AMP-T05","ALL",NA,NA,"Turbidity","Turbidity",NA,"AA-EQS",NA,12,NA,"NTU",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"628","inapplicable",639,11348,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AMP-T05","ALL",NA,NA,"% oxygen saturation","% oxygen saturation",NA,"AA-EQS",NA,30,NA,"PC02",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"629","inapplicable",640,11349,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AMP-T05","ALL",NA,NA,"THC","Total hydrocarbons in surface (mg/L)",NA,"AA-EQS",NA,1,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"630","inapplicable",641,11350,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AMP-T05","ALL",NA,NA,"ICO","Sediment organic quality index (ICO=NTK+PT+COT)",NA,"AA-EQS",NA,6,NA,"-",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"631","inapplicable",642,11351,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AMP-T06","ALL",NA,NA,"TOC","Organic carbon (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,4,NA,"% (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"632","inapplicable",643,11352,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AMP-T06","ALL",NA,NA,"NTK","Kjeldahl Nitrogen (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,2100,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"633","inapplicable",644,11353,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AMP-T06","ALL",NA,NA,"TP","Total phosphorous (mg/kg) dry matter, as a total sediment fraction (<2mm)",NA,"AA-EQS",NA,800,NA,"mg/Kg (sed.)",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"634","inapplicable",645,11354,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AMP-T06","ALL",NA,NA,"Turbidity","Turbidity",NA,"AA-EQS",NA,9,NA,"NTU",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"635","inapplicable",646,11355,"MED","Western Mediterranean Sea","CW","YES","NO","ES","AMP-T06","ALL",NA,NA,"% oxygen saturation","% oxygen saturation",NA,"AA-EQS",NA,40,NA,"PC02",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"636","inapplicable",728,11440,"NEA","Greater North Sea","CW","YES","NO","NO","ALL","ALL",NA,NA,"TN",NA,NA,"winter",NA,0.38,NA,"mgN/L","We standardised your Value using a factor of 0.001 to convert from units of   ug{N}/L",FALSE,NA,"> 18",18.5,NA,"Surf","Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"637","inapplicable",729,11441,"NEA","Greater North Sea","CW","YES","NO","NO","ALL","ALL",NA,NA,"TN",NA,NA,"summer",NA,0.337,NA,"mgN/L","We standardised your Value using a factor of 0.001 to convert from units of   ug{N}/L",FALSE,NA,"< 18",17.5,NA,"Surf","Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"638","inapplicable",730,11442,"NEA","Greater North Sea","CW","YES","NO","NO","ALL","ALL",NA,NA,"TN",NA,NA,"winter",NA,0.398,NA,"mgN/L","We standardised your Value using a factor of 0.001 to convert from units of   ug{N}/L",FALSE,NA,"< 18",17.5,NA,"Surf","Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
"639","inapplicable",651,11360,"NEA","Greater North Sea","CW","YES","NO","FR","All","FRH",NA,NA,"Turbidity","Transparency ",NA,"90th percentile",NA,14,NA,"NTU","We standardised your Value using a factor of 1 to convert from units of   FNU",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"640","inapplicable",653,11362,"NEA","Greater North Sea","CW","YES","NO","FR","All","FRG",NA,NA,"Turbidity","Transparency ",NA,"90th percentile",NA,36,NA,"NTU","We standardised your Value using a factor of 0.6 to convert from units of   FNU",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"641","inapplicable",411,10547,"NEA","Greater North Sea","CW","YES","NO","DE","all RBD","N3",19,"QE3-1-6-2-2 - Total Phosphorous","TP",NA,"Yes","AA-EQS",NA,36,NA,"ÂµgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency annual","inapplicable"
"642","inapplicable",655,11364,"NEA","Greater North Sea","CW","YES","NO","FR","All","FRF",NA,NA,"Turbidity","Transparency ",NA,"90th percentile",NA,36,NA,"NTU","We standardised your Value using a factor of 0.6 to convert from units of   FNU",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","quantile annual","inapplicable"
"643","inapplicable",413,10549,"NEA","Greater North Sea","CW","YES","NO","DE","all RBD","N3",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N","DIN","Yes","winter","WinterA-EQS = Winter average from 1.11. to 28.02.",0.44,NA,"mgN/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","no match","central tendency seasonal","inapplicable"
